2022_ID,2022_Label
S1501_C03_008E,"EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!9TH TO 12TH GRADE, NO DIPLOMA"
S1501_C03_009E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!HIGH SCHOOL GRADUATE (INCLUDES EQUIVALENCY)
S1501_C03_010E,"EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!SOME COLLEGE, NO DEGREE"
S1501_C03_011E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!ASSOCIATE'S DEGREE
S1501_C03_012E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!BACHELOR'S DEGREE
S1501_C03_013E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!GRADUATE OR PROFESSIONAL DEGREE
S1501_C03_014E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_015E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_016E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 25 TO 34 YEARS
S1501_C03_017E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 25 TO 34 YEARS!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_018E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 25 TO 34 YEARS!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_019E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 35 TO 44 YEARS
S1501_C03_020E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 35 TO 44 YEARS!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_021E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 35 TO 44 YEARS!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_022E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 45 TO 64 YEARS
S1501_C03_023E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 45 TO 64 YEARS!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_024E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 45 TO 64 YEARS!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_025E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 65 YEARS AND OVER
S1501_C03_026E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 65 YEARS AND OVER!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_027E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 65 YEARS AND OVER!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_028E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE
S1501_C03_029E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_030E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_031E,"EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE, NOT HISPANIC OR LATINO"
S1501_C03_032E,"EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE, NOT HISPANIC OR LATINO!!HIGH SCHOOL GRADUATE OR HIGHER"
S1501_C03_033E,"EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE, NOT HISPANIC OR LATINO!!BACHELOR'S DEGREE OR HIGHER"
S1501_C03_034E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!BLACK ALONE
S1501_C03_035E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!BLACK ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_036E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!BLACK ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_037E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!AMERICAN INDIAN OR ALASKA NATIVE ALONE
S1501_C03_038E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!AMERICAN INDIAN OR ALASKA NATIVE ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_039E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!AMERICAN INDIAN OR ALASKA NATIVE ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_040E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!ASIAN ALONE
S1501_C03_041E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!ASIAN ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_042E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!ASIAN ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_043E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
S1501_C03_044E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_045E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_046E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!SOME OTHER RACE ALONE
S1501_C03_047E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!SOME OTHER RACE ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_048E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!SOME OTHER RACE ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_049E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!TWO OR MORE RACES
S1501_C03_050E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!TWO OR MORE RACES!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_051E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!TWO OR MORE RACES!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_052E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!HISPANIC OR LATINO ORIGIN
S1501_C03_053E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!HISPANIC OR LATINO ORIGIN!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C03_054E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!HISPANIC OR LATINO ORIGIN!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_055E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!LESS THAN HIGH SCHOOL GRADUATE
S1501_C03_056E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!HIGH SCHOOL GRADUATE (INCLUDES EQUIVALENCY)
S1501_C03_057E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!SOME COLLEGE OR ASSOCIATE'S DEGREE
S1501_C03_058E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!BACHELOR'S DEGREE OR HIGHER
S1501_C03_059E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!MEDIAN EARNINGS IN THE PAST 12 MONTHS !!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER WITH EARNINGS
S1501_C03_060E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!MEDIAN EARNINGS IN THE PAST 12 MONTHS !!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER WITH EARNINGS!!LESS THAN HIGH SCHOOL GRADUATE
S1501_C03_061E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!MEDIAN EARNINGS IN THE PAST 12 MONTHS !!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER WITH EARNINGS!!HIGH SCHOOL GRADUATE (INCLUDES EQUIVALENCY)
S1501_C03_062E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!MEDIAN EARNINGS IN THE PAST 12 MONTHS !!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER WITH EARNINGS!!SOME COLLEGE OR ASSOCIATE'S DEGREE
S1501_C03_063E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!MEDIAN EARNINGS IN THE PAST 12 MONTHS !!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER WITH EARNINGS!!BACHELOR'S DEGREE
S1501_C03_064E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!MALE!!MEDIAN EARNINGS IN THE PAST 12 MONTHS !!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER WITH EARNINGS!!GRADUATE OR PROFESSIONAL DEGREE
S1501_C04_001E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 18 TO 24 YEARS
S1501_C04_002E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 18 TO 24 YEARS!!LESS THAN HIGH SCHOOL GRADUATE
S1501_C04_003E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 18 TO 24 YEARS!!HIGH SCHOOL GRADUATE (INCLUDES EQUIVALENCY)
S1501_C04_004E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 18 TO 24 YEARS!!SOME COLLEGE OR ASSOCIATE'S DEGREE
S1501_C04_005E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 18 TO 24 YEARS!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_006E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER
S1501_C04_007E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!LESS THAN 9TH GRADE
S1501_C04_008E,"EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!9TH TO 12TH GRADE, NO DIPLOMA"
S1501_C04_009E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!HIGH SCHOOL GRADUATE (INCLUDES EQUIVALENCY)
S1501_C04_010E,"EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!SOME COLLEGE, NO DEGREE"
S1501_C04_011E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!ASSOCIATE'S DEGREE
S1501_C04_012E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!BACHELOR'S DEGREE
S1501_C04_013E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!GRADUATE OR PROFESSIONAL DEGREE
S1501_C04_014E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_015E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_016E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 25 TO 34 YEARS
S1501_C04_017E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 25 TO 34 YEARS!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_018E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 25 TO 34 YEARS!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_019E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 35 TO 44 YEARS
S1501_C04_020E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 35 TO 44 YEARS!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_021E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 35 TO 44 YEARS!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_022E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 45 TO 64 YEARS
S1501_C04_023E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 45 TO 64 YEARS!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_024E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 45 TO 64 YEARS!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_025E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 65 YEARS AND OVER
S1501_C04_026E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 65 YEARS AND OVER!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_027E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!AGE BY EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!POPULATION 65 YEARS AND OVER!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_028E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE
S1501_C04_029E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_030E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_031E,"EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE, NOT HISPANIC OR LATINO"
S1501_C04_032E,"EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE, NOT HISPANIC OR LATINO!!HIGH SCHOOL GRADUATE OR HIGHER"
S1501_C04_033E,"EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!WHITE ALONE, NOT HISPANIC OR LATINO!!BACHELOR'S DEGREE OR HIGHER"
S1501_C04_034E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!BLACK ALONE
S1501_C04_035E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!BLACK ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_036E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!BLACK ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_037E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!AMERICAN INDIAN OR ALASKA NATIVE ALONE
S1501_C04_038E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!AMERICAN INDIAN OR ALASKA NATIVE ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_039E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!AMERICAN INDIAN OR ALASKA NATIVE ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_040E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!ASIAN ALONE
S1501_C04_041E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!ASIAN ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_042E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!ASIAN ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_043E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
S1501_C04_044E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_045E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_046E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!SOME OTHER RACE ALONE
S1501_C04_047E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!SOME OTHER RACE ALONE!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_048E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!SOME OTHER RACE ALONE!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_049E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!TWO OR MORE RACES
S1501_C04_050E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!TWO OR MORE RACES!!HIGH SCHOOL GRADUATE OR HIGHER
S1501_C04_051E,EDUCATIONAL ATTAINMENT!!FLOAT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!TWO OR MORE RACES!!BACHELOR'S DEGREE OR HIGHER
S1501_C04_052E,EDUCATIONAL ATTAINMENT!!INT!!ESTIMATE!!PERCENT MALE!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!HISPANIC OR LATINO ORIGIN
